sRNA	mRNA	RF_Score	Class
psrr1	sll1078	0.50759	0
psrr1	slr0018	0.50759	0
isar1	ssl2009	0.50756	0
psrr1	sll0177	0.50755	0
psrr1	ssr2802	0.50751	0
isar1	slr1839	0.50744	0
psrr1	ssr0693	0.50744	0
isar1	slr0299	0.50731	0
psrr1	slr0896	0.50727	0
isar1	slr0993	0.50726	0
psrr1	slr0356	0.50723	0
psrr1	ssr2786	0.5072	0
psrr1	slr1939	0.50719	0
psrr1	sll0225	0.50718	0
psrr1	slr1666	0.50717	0
isar1	sll1672	0.50712	0
psrr1	sll1209	0.50712	0
psrr1	slr1113	0.5071	0
psrr1	sll0415	0.50709	0
psrr1	slr2060	0.50706	0
isar1	ssl3549	0.50704	0
psrr1	slr1926	0.50703	0
psrr1	slr0724	0.50702	0
psrr1	sll0469	0.50701	0
psrr1	sll1201	0.507	0
psrr1	sll0330	0.50693	0
psrr1	sll0534	0.50675	0
isar1	sll0071	0.5067	0
isar1	slr0017	0.5067	0
psrr1	sll0809	0.50669	0
psrr1	sll0394	0.50665	0
isar1	slr0313	0.50663	0
psrr1	sll1025	0.50658	0
psrr1	slr1912	0.50657	0
psrr1	smr0007	0.50656	0
psrr1	sll0314	0.50654	0
isar1	slr1853	0.50653	0
psrr1	sll0751	0.50653	0
psrr1	sll0702	0.50652	0
psrr1	slr1820	0.50649	0
psrr1	slr0079	0.5064	0
isar1	sll0018	0.50631	0
psrr1	ssl0452	0.50629	0
isar1	slr1726	0.50626	0
psrr1	slr1300	0.50619	0
isar1	ssr1768	0.50617	0
psrr1	sll1971	0.50617	0
psrr1	sll1226	0.50615	0
psrr1	slr0252	0.50615	0
isar1	slr0628	0.50613	0
psrr1	sll1080	0.50611	0
psrr1	sll1423	0.50611	0
isar1	sll1338	0.50608	0
psrr1	sll1854	0.50606	0
psrr1	slr1844	0.50597	0
isar1	slr1617	0.50596	0
isar1	slr0921	0.50591	0
psrr1	sll0757	0.50591	0
psrr1	slr0971	0.50587	0
isar1	slr0520	0.50582	0
psrr1	sll0192	0.50577	0
isar1	slr1585	0.50574	0
psrr1	sll0108	0.50574	0
psrr1	slr0942	0.50568	0
isar1	slr1612	0.50565	0
isar1	slr1816	0.50565	0
isar1	slr1523	0.50563	0
psrr1	sll1509	0.50557	0
isar1	slr0795	0.50552	0
psrr1	slr1949	0.5055	0
psrr1	slr0151	0.50546	0
psrr1	slr2074	0.50545	0
psrr1	slr0787	0.50541	0
psrr1	slr0756	0.50536	0
psrr1	slr2002	0.50536	0
isar1	sll1816	0.50524	0
psrr1	slr0959	0.50523	0
psrr1	slr1302	0.5052	0
psrr1	sll1218	0.50518	0
psrr1	slr0407	0.50518	0
psrr1	sll0402	0.50517	0
psrr1	slr1901	0.50517	0
psrr1	slr1301	0.50516	0
psrr1	sll0260	0.50515	0
isar1	slr0222	0.50513	0
psrr1	slr1592	0.50511	0
psrr1	slr1732	0.50508	0
psrr1	sll1483	0.50507	0
isar1	sml0008	0.50506	0
psrr1	sll0208	0.50506	0
psrr1	sll1468	0.50505	0
psrr1	ssr1562	0.50501	0
isar1	ssr1736	0.505	0
psrr1	sll1851	0.505	0
psrr1	sll0983	0.50499	0
psrr1	sll1723	0.50497	0
psrr1	ssl0787	0.50497	0
isar1	slr1280	0.50496	0
psrr1	sll0851	0.50494	0
psrr1	slr1315	0.50494	0
isar1	sll1949	0.50493	0
psrr1	slr0616	0.50492	0
psrr1	slr0400	0.50487	0
psrr1	slr1818	0.50485	0
psrr1	sll1502	0.50484	0
psrr1	slr2024	0.50483	0
psrr1	slr1702	0.50482	0
psrr1	slr1022	0.50481	0
psrr1	slr0306	0.50478	0
isar1	slr1813	0.50477	0
psrr1	sll0649	0.50477	0
psrr1	slr2092	0.50476	0
psrr1	sll0708	0.50475	0
psrr1	slr1100	0.50475	0
psrr1	slr0017	0.50472	0
psrr1	ssl2781	0.50471	0
isar1	ssl2920	0.50469	0
psrr1	sll0553	0.50468	0
isar1	sll0740	0.50464	0
psrr1	sll1072	0.50463	0
psrr1	slr0773	0.50463	0
psrr1	slr1177	0.50462	0
psrr1	slr0184	0.50461	0
isar1	sll0682	0.5046	0
psrr1	sll0085	0.50455	0
psrr1	slr1542	0.50451	0
psrr1	slr1468	0.5045	0
isar1	sll1812	0.50449	0
psrr1	slr1098	0.50449	0
isar1	sll1428	0.50448	0
isar1	ssr2595	0.50448	0
psrr1	sll0614	0.50448	0
isar1	slr1484	0.50446	0
psrr1	sll1446	0.50445	0
isar1	sll1685	0.50444	0
isar1	slr1516	0.50444	1
psrr1	sll1381	0.5044	0
isar1	sll1219	0.50433	0
isar1	sll1043	0.50431	0
psrr1	sll0665	0.5043	0
psrr1	slr1762	0.50429	0
isar1	sll1582	0.50428	0
isar1	ssl0788	0.5042	0
isar1	sll0448	0.50418	0
isar1	sll1192	0.50416	0
psrr1	slr0591	0.50416	0
psrr1	sll1158	0.50411	0
psrr1	slr1796	0.5041	0
psrr1	sll0794	0.50409	0
psrr1	slr1706	0.50408	0
psrr1	sll1084	0.50403	0
psrr1	sll0540	0.50401	0
psrr1	slr0852	0.50401	0
psrr1	slr1173	0.50398	0
psrr1	slr1103	0.50397	0
psrr1	sll0459	0.50394	0
isar1	sll0178	0.50393	0
psrr1	sll0811	0.50389	0
psrr1	slr0380	0.50388	0
psrr1	ssl2009	0.50387	0
isar1	sll1244	0.50384	0
psrr1	slr0541	0.50384	0
psrr1	slr2048	0.5038	0
psrr1	slr0738	0.50378	0
psrr1	sgl0002	0.50374	0
psrr1	slr1534	0.50369	0
psrr1	slr1717	0.50368	0
psrr1	slr1342	0.50367	0
psrr1	sll0423	0.50365	0
isar1	sll1767	0.50364	0
psrr1	sll1462	0.50363	0
isar1	sll1455	0.50362	0
psrr1	sll1830	0.50361	0
psrr1	sll0406	0.5036	0
isar1	slr0294	0.50358	0
isar1	slr0091	0.50355	0
psrr1	ssr2803	0.50352	0
psrr1	slr0544	0.50348	0
psrr1	sll0039	0.50341	0
psrr1	slr0502	0.50338	0
psrr1	sll1036	0.50332	0
psrr1	sll1837	0.50332	0
psrr1	slr1852	0.50328	0
isar1	sll0273	0.50326	0
psrr1	slr1324	0.50321	0
psrr1	sll1641	0.50319	0
psrr1	sll0624	0.50316	0
psrr1	slr0373	0.50314	0
psrr1	sll1511	0.50312	0
isar1	slr1186	0.5031	0
psrr1	slr0439	0.50309	0
psrr1	sll1300	0.50305	0
isar1	sll1852	0.50304	0
isar1	ssl1004	0.50304	0
psrr1	sll0497	0.50304	0
psrr1	sll0657	0.503	0
psrr1	slr0589	0.50297	0
psrr1	sll1525	0.50295	0
psrr1	slr0741	0.50291	0
psrr1	slr1170	0.50291	0
isar1	sll0780	0.50281	0
psrr1	slr2094	0.50273	0
psrr1	sll0846	0.50272	0
psrr1	ssl3580	0.50271	0
isar1	slr1436	0.5027	0
psrr1	slr0904	0.5027	0
psrr1	sll0496	0.50266	0
isar1	ssl1507	0.50256	0
psrr1	slr0599	0.50255	0
psrr1	ssr2317	0.50253	0
isar1	slr1116	0.5025	0
psrr1	slr1878	0.50246	0
psrr1	slr1471	0.50244	0
psrr1	sll1322	0.50236	0
psrr1	slr1137	0.50235	0
isar1	ssl0769	0.50232	0
psrr1	sll0194	0.5023	0
psrr1	slr0166	0.50228	0
psrr1	sll0161	0.50226	0
psrr1	slr1419	0.50226	0
psrr1	slr0822	0.50225	0
psrr1	slr1505	0.50225	0
isar1	ssr1386	0.50224	0
psrr1	slr2051	0.50222	0
isar1	slr0914	0.50218	0
psrr1	slr1334	0.50217	0
psrr1	sll1631	0.50216	0
psrr1	slr0812	0.50214	0
psrr1	sll1005	0.50211	0
psrr1	slr0458	0.5021	0
psrr1	slr0454	0.50203	0
isar1	slr1071	0.502	0
psrr1	sll1040	0.50199	0
psrr1	ssl0242	0.50199	0
psrr1	sll0271	0.50198	0
psrr1	sll1638	0.50196	0
isar1	sll1656	0.50195	0
psrr1	slr1681	0.50195	0
isar1	slr1848	0.50193	0
psrr1	sll1086	0.50193	0
psrr1	sll1039	0.50192	0
psrr1	slr0086	0.5019	0
psrr1	slr1699	0.5019	0
isar1	slr1048	0.50189	0
psrr1	sll1958	0.50189	0
psrr1	slr1414	0.50187	0
psrr1	slr0061	0.50185	0
isar1	slr1245	0.50184	0
psrr1	sll1849	0.50181	0
isar1	slr1812	0.5018	0
psrr1	ssl0601	0.50179	0
isar1	sll1596	0.50178	0
psrr1	sll0502	0.50176	0
psrr1	slr1944	0.50169	0
psrr1	sll0760	0.50166	0
psrr1	slr1634	0.50164	0
psrr1	sll0728	0.50161	0
psrr1	slr1260	0.50161	0
psrr1	sll1052	0.50159	0
psrr1	slr0326	0.50159	0
psrr1	sll1341	0.50155	0
isar1	slr1073	0.50148	0
psrr1	sll1735	0.50147	0
psrr1	slr0592	0.50144	0
psrr1	sll0867	0.50143	0
psrr1	sll0772	0.50142	0
psrr1	slr0511	0.50142	0
isar1	slr2067	0.50141	0
isar1	sll1547	0.50139	0
psrr1	slr1984	0.50135	0
psrr1	slr0211	0.50129	0
psrr1	slr1169	0.50127	0
psrr1	ssl3615	0.50118	0
psrr1	sll0646	0.5011	0
psrr1	slr1544	0.5011	0
psrr1	sll1426	0.50106	0
psrr1	slr0495	0.50101	0
psrr1	sll0554	0.501	0
psrr1	sll1807	0.50088	0
psrr1	slr0623	0.50088	0
isar1	slr0725	0.50087	0
psrr1	slr1970	0.50087	0
psrr1	slr0817	0.50085	0
psrr1	slr0058	0.50084	0
psrr1	slr2059	0.50084	0
psrr1	ssr3465	0.50081	0
psrr1	sll1863	0.50079	0
isar1	sll0517	0.50076	0
psrr1	ssr2843	0.50076	0
psrr1	ssr3184	0.50072	0
psrr1	sll1329	0.50068	0
psrr1	slr1147	0.50059	0
psrr1	sll0254	0.50058	0
psrr1	sll1344	0.50056	0
psrr1	slr1622	0.50051	0
psrr1	ssl1784	0.50047	0
isar1	ssl1255	0.50046	0
isar1	slr1181	0.50042	0
psrr1	slr1317	0.5004	0
psrr1	sll0547	0.50038	0
psrr1	slr0116	0.50038	0
psrr1	slr0369	0.50038	0
psrr1	sll1251	0.50036	0
psrr1	sll1354	0.50027	0
psrr1	slr0263	0.50025	0
psrr1	slr0636	0.50021	0
psrr1	sll1824	0.50018	0
psrr1	slr0743a	0.50018	0
psrr1	slr1821	0.50018	0
psrr1	slr0948	0.50017	0
psrr1	slr1898	0.50017	0
psrr1	sll0803	0.50011	0
psrr1	sll0853	0.50011	0
psrr1	sll0010	0.50009	0
psrr1	sll1074	0.50008	0
psrr1	slr0073	0.50008	0
isar1	slr0334	0.50007	0
isar1	slr0510	0.50006	0
psrr1	sll0762	0.5	0
psrr1	sll1834	0.49997	0
psrr1	slr1208	0.49994	0
psrr1	sll1624	0.49991	0
psrr1	slr1269	0.49989	0
psrr1	sll1262	0.49986	0
isar1	ssr1391	0.49985	0
psrr1	sll0455	0.49984	0
psrr1	sll0354	0.49978	0
psrr1	sll1724	0.49975	0
isar1	sll1442	0.49974	0
psrr1	slr0653	0.49974	0
isar1	sll0810	0.4997	0
isar1	sll1052	0.49969	0
psrr1	slr0436	0.49963	0
isar1	sll1411	0.49962	0
psrr1	slr1506	0.4996	0
psrr1	sll1586	0.49957	0
psrr1	slr1986	0.49957	0
psrr1	sll0752	0.49956	0
isar1	ssr0109	0.49951	0
psrr1	sll1774	0.4995	0
isar1	slr1803	0.49942	0
isar1	ssr2016	0.49941	0
psrr1	sll1415	0.49941	0
psrr1	sll0992	0.4994	0
psrr1	ssl3441	0.49935	0
psrr1	slr1946	0.49934	0
psrr1	slr1102	0.49931	0
isar1	ssr1765	0.49928	0
psrr1	slr0531	0.49928	0
isar1	sll1666	0.49926	0
isar1	slr1565	0.49925	0
isar1	slr1796	0.49925	0
psrr1	slr0292	0.49925	0
psrr1	sll1853	0.49922	0
psrr1	slr1646	0.49922	0
isar1	sll1694	0.49918	0
isar1	sll0783	0.49905	0
isar1	sll1204	0.49902	0
isar1	ssr2315	0.49901	0
psrr1	slr1807	0.499	0
isar1	slr1586	0.49899	0
isar1	sll0588	0.49894	0
psrr1	slr1853	0.49893	0
psrr1	sll0613	0.49891	0
psrr1	slr2108	0.49888	0
psrr1	sll1583	0.49887	0
psrr1	slr1248	0.49887	0
psrr1	slr2075	0.49875	0
psrr1	ssl0353	0.49871	0
psrr1	sll1477	0.49867	0
isar1	slr1070	0.49865	0
psrr1	ssr1038	0.49863	0
psrr1	ssl0461	0.49861	0
psrr1	slr1206	0.49858	0
psrr1	sll1862	0.49856	0
psrr1	slr2046	0.49856	0
psrr1	sll1450	0.49854	0
psrr1	sll0248	0.49853	0
psrr1	slr0712	0.49849	0
psrr1	sll0240	0.49848	0
psrr1	slr0272	0.49841	0
psrr1	sll0019	0.4984	0
psrr1	slr1739	0.49833	0
psrr1	slr0609	0.49832	0
psrr1	slr1805	0.49831	0
psrr1	slr1673	0.49828	0
psrr1	sll1666	0.49824	0
isar1	sll1761	0.4982	0
psrr1	slr0955	0.49817	0
psrr1	slr0930	0.49815	0
isar1	sll1505	0.49812	0
psrr1	sll0849	0.49809	0
psrr1	ssr2799	0.49806	0
psrr1	slr0312	0.49803	0
psrr1	sll0282	0.49801	0
psrr1	sll0272	0.49798	0
psrr1	sll1500	0.49795	0
psrr1	slr1783	0.49791	0
psrr1	sll1070	0.49786	0
isar1	slr1545	0.49785	0
psrr1	slr0191	0.49785	0
psrr1	slr0270	0.49784	0
psrr1	sll0503	0.49777	0
psrr1	ssr3341	0.49774	0
psrr1	slr1425	0.49772	0
psrr1	slr0104	0.4977	0
psrr1	slr0804	0.49767	0
psrr1	slr1042	0.49766	0
psrr1	sll1178	0.49763	0
isar1	slr1748	0.49761	0
psrr1	slr0607	0.4976	0
isar1	smr0009	0.49756	0
psrr1	slr1130	0.49754	0
psrr1	ssl3093	0.49754	0
isar1	ssr0761	0.49753	0
isar1	slr1667	0.49749	0
psrr1	ssr2062	0.49747	0
psrr1	sll1911	0.49746	0
isar1	sll0383	0.49743	0
psrr1	slr1658	0.4974	0
psrr1	slr1780	0.49737	0
psrr1	sll1912	0.49733	0
psrr1	sll0856	0.49731	0
psrr1	slr0670	0.4973	0
psrr1	sll1812	0.49729	0
psrr1	slr0112	0.49729	0
isar1	slr1866	0.49728	0
psrr1	slr1246	0.49728	0
isar1	slr0810	0.4972	0
psrr1	sll0669	0.49718	0
psrr1	slr0624	0.49718	0
psrr1	sll0033	0.49715	0
psrr1	sll0373	0.49703	0
psrr1	slr1601	0.49703	0
isar1	ssr1375	0.49701	0
psrr1	sll0625	0.49701	0
psrr1	sll1573	0.49701	0
psrr1	slr0917	0.497	0
psrr1	sll1683	0.49698	0
psrr1	sll1909	0.49693	0
psrr1	slr1790	0.49693	0
psrr1	slr1834	0.49692	0
psrr1	sll0230	0.49688	0
psrr1	slr1257	0.49686	0
psrr1	slr1409	0.49686	0
psrr1	sll1817	0.49685	0
isar1	ssl1300	0.49681	0
psrr1	ssr2912	0.49681	0
isar1	slr1864	0.49677	0
psrr1	sll1916	0.49676	0
isar1	sll1444	0.49675	0
psrr1	sll0172	0.49673	0
psrr1	sll1805	0.49673	0
psrr1	slr1228	0.49671	0
psrr1	slr0676	0.49669	0
psrr1	slr1573	0.49667	0
isar1	sll1803	0.49662	0
psrr1	sll1848	0.49661	0
psrr1	ssl1378	0.49659	0
psrr1	slr0937	0.49658	0
psrr1	sll0102	0.49657	0
psrr1	sll1414	0.49652	0
psrr1	ssl2148	0.49652	0
psrr1	slr0827	0.4965	0
psrr1	sll0761	0.49648	0
psrr1	sll0424	0.49645	0
psrr1	sll0854	0.49645	0
psrr1	sll1378	0.49645	0
psrr1	sll0997	0.49642	0
psrr1	slr1935	0.4964	0
psrr1	sll0493	0.49637	0
isar1	sll0161	0.49635	0
psrr1	slr1679	0.49634	0
psrr1	sll1575	0.49631	0
psrr1	slr1104	0.49631	0
isar1	slr1240	0.4963	0
isar1	slr1814	0.4963	0
psrr1	slr1325	0.4963	0
psrr1	ssr1499	0.49627	0
isar1	ssl2559	0.49626	0
psrr1	sll2006	0.49619	0
isar1	slr1639	0.49617	0
psrr1	sll1938	0.49617	0
psrr1	sll1317	0.49616	0
psrr1	sll0456	0.49613	0
psrr1	sll2010	0.49613	0
psrr1	slr1767	0.49611	0
psrr1	ssl2982	0.4961	0
psrr1	slr1485	0.49609	0
psrr1	slr0359	0.49607	0
psrr1	ssl1326	0.49607	0
psrr1	sll1031	0.49605	0
psrr1	slr1114	0.49603	0
psrr1	sll1163	0.49602	0
psrr1	slr1712	0.49602	0
isar1	sll0729	0.49599	0
psrr1	sll0862	0.49598	0
psrr1	slr0680	0.49598	0
psrr1	slr0208	0.49595	0
psrr1	ssr1375	0.49594	0
psrr1	sll2009	0.49593	0
psrr1	sll0070	0.4959	0
psrr1	slr0655	0.4959	0
psrr1	ssr2554	0.49589	0
isar1	slr0353	0.49588	0
psrr1	sll1547	0.49588	0
psrr1	sll1792	0.49586	0
psrr1	sll1888	0.49586	0
psrr1	ssl3446	0.49584	0
isar1	ssl0259	0.49572	0
psrr1	sll1640	0.4956	0
psrr1	sll0556	0.49556	0
psrr1	sll1513	0.49551	0
isar1	ssr2857	0.49549	0
psrr1	sll1037	0.49549	0
psrr1	slr0351	0.49549	0
psrr1	slr1703	0.49539	0
psrr1	sll1484	0.49536	0
isar1	slr0469	0.49525	0
psrr1	sll0821	0.49522	0
isar1	slr1421	0.49516	0
psrr1	sll0662	0.49514	0
psrr1	sll1244	0.49514	0
isar1	ssr2194	0.4951	0
psrr1	sll1017	0.49508	0
psrr1	slr2032	0.49508	0
psrr1	slr1452	0.49507	0
isar1	slr0286	0.49504	0
isar1	slr2125	0.49501	0
psrr1	slr0630	0.49501	0
psrr1	sll1374	0.49495	0
psrr1	sll0931	0.49493	0
psrr1	slr1998	0.49493	0
psrr1	sll1927	0.49491	0
psrr1	slr0383	0.49485	0
psrr1	slr0089	0.49475	0
psrr1	slr1734	0.49475	0
psrr1	ssr1114	0.49475	0
psrr1	slr1394	0.49474	0
psrr1	sll0858	0.49473	0
psrr1	sll0666	0.49471	0
psrr1	sll1917	0.49469	0
isar1	sll1409	0.49465	0
psrr1	sll0062	0.49464	0
psrr1	slr1332	0.49464	0
psrr1	slr1951	0.49464	0
isar1	ssl3437	0.49454	0
isar1	slr1764	0.49449	0
isar1	sll0808	0.49448	0
psrr1	slr0780	0.49447	0
isar1	slr0285	0.49446	0
isar1	sll1630	0.49444	0
isar1	sll1714	0.49443	0
psrr1	slr0474	0.49443	0
psrr1	slr1691	0.4944	0
psrr1	slr1849	0.4944	0
isar1	sll0191	0.49439	0
psrr1	sll1434	0.49439	0
psrr1	sll1752	0.49438	0
psrr1	slr1902	0.49438	0
isar1	sll1373	0.49436	0
psrr1	sll1688	0.49436	0
psrr1	slr0311	0.49428	0
psrr1	sll1875	0.49427	0
psrr1	slr0426	0.49427	0
isar1	slr0224	0.49426	0
psrr1	slr2004	0.49426	0
psrr1	slr1383	0.49424	0
psrr1	slr1788	0.49421	0
psrr1	slr2017	0.49419	0
psrr1	sll1656	0.49418	0
psrr1	sll1725	0.49416	0
psrr1	slr1752	0.49415	0
psrr1	slr0601	0.49414	0
psrr1	sll1811	0.49411	0
psrr1	slr0582	0.49411	0
psrr1	sll0891	0.4941	0
psrr1	slr0882	0.49409	0
psrr1	slr1918	0.49409	0
isar1	sll0494	0.49406	0
psrr1	slr0658	0.49404	0
psrr1	slr0542	0.49403	0
psrr1	sll1866	0.49399	0
psrr1	slr1629	0.49399	0
psrr1	slr1101	0.49397	0
psrr1	sll0784	0.49393	0
psrr1	sll0162	0.49392	0
psrr1	sll0295	0.49389	0
psrr1	slr0634	0.49387	0
psrr1	sll1188	0.49372	0
isar1	slr1032	0.49367	0
psrr1	sll1643	0.49365	0
psrr1	slr0545	0.49365	0
psrr1	slr1668	0.49355	0
isar1	slr1232	0.49342	0
psrr1	ssl0467	0.49336	0
isar1	slr1327	0.49328	0
psrr1	smr0009	0.49327	0
psrr1	slr0476	0.49324	0
psrr1	slr0231	0.49323	0
psrr1	sll0528	0.49319	0
psrr1	slr1950	0.49318	0
psrr1	sll0488	0.49316	0
isar1	sll1620	0.49313	0
psrr1	slr1423	0.49304	0
psrr1	sll0171	0.49299	0
psrr1	slr0043	0.49297	0
isar1	sll1382	0.49294	0
isar1	ssl2733	0.49287	0
psrr1	slr1003	0.49284	0
psrr1	ssr2061	0.49281	0
psrr1	ssl1426	0.4928	0
psrr1	sll2002	0.49279	0
psrr1	sll1634	0.49277	0
isar1	slr1929	0.49275	0
psrr1	sll1885	0.49272	0
psrr1	slr1660	0.49272	0
psrr1	slr0013	0.4927	0
isar1	ssl2138	0.49265	0
psrr1	slr0108	0.49264	0
psrr1	slr2016	0.49258	0
psrr1	smr0001	0.49258	0
psrr1	sll1276	0.49256	0
psrr1	slr1366	0.49252	0
psrr1	slr1261	0.49249	0
psrr1	sll1810	0.49248	0
isar1	ssr0759	0.49243	0
psrr1	sll1009	0.49238	0
psrr1	sll1815	0.49237	0
psrr1	ssl0296	0.49235	0
psrr1	ssr1425	0.49234	0
psrr1	slr0165	0.49229	0
psrr1	slr0769	0.49229	0
psrr1	slr1426	0.49229	0
psrr1	sll0788	0.49228	0
isar1	sll1737	0.49227	0
psrr1	slr0300	0.49227	0
psrr1	sll0048	0.49226	0
psrr1	slr0938	0.49226	0
psrr1	slr0496	0.49224	0
isar1	ssr1258	0.49223	0
psrr1	sll0660	0.49223	0
psrr1	sll0986	0.4922	0
psrr1	slr1971	0.49217	0
psrr1	slr0823	0.49214	0
psrr1	sll1620	0.49213	0
psrr1	slr1125	0.49211	0
psrr1	sll1590	0.49209	0
psrr1	slr0379	0.49208	0
psrr1	sll0698	0.49207	0
psrr1	slr0984	0.49206	0
psrr1	sll1555	0.49202	0
psrr1	slr0645	0.49202	0
psrr1	slr1990	0.49196	0
isar1	slr0105	0.49189	0
psrr1	ssr1720	0.49176	0
psrr1	sll0086	0.49175	0
isar1	sll1101	0.49173	0
psrr1	slr1626	0.4916	0
psrr1	sll0549	0.49152	0
psrr1	sll0648	0.49151	0
psrr1	slr1838	0.49145	0
isar1	ssr3184	0.49127	0
psrr1	sll0634	0.49127	0
psrr1	sll1893	0.49126	0
isar1	ssr2699	0.49125	0
psrr1	slr1107	0.49124	0
psrr1	slr0314	0.49123	0
isar1	ssr2799	0.49122	0
psrr1	sll1284	0.4912	0
psrr1	slr0848	0.49116	0
isar1	ssr3122	0.49113	0
psrr1	sll1192	0.4911	0
psrr1	slr1046	0.4911	0
psrr1	slr2023	0.49107	0
psrr1	smr0005	0.49107	0
psrr1	slr0065	0.49105	0
psrr1	sll0932	0.49102	0
psrr1	slr0006	0.49101	0
psrr1	slr1890	0.49095	0
psrr1	ssr0756	0.49086	0
psrr1	smr0003	0.49075	0
psrr1	slr1002	0.49073	0
isar1	sll0555	0.49068	0
psrr1	sll0450	0.49068	0
psrr1	slr0927	0.49067	0
isar1	sll0428	0.49066	0
isar1	slr0462	0.49066	0
psrr1	slr1178	0.49064	0
psrr1	sll1713	0.49058	0
psrr1	slr0703	0.49041	0
psrr1	sll0750	0.49038	0
psrr1	sll1112	0.49035	0
psrr1	slr0483	0.49035	0
psrr1	sll0771	0.49029	0
psrr1	sll0219	0.4902	0
psrr1	slr0772	0.49011	0
psrr1	sll1946	0.4901	0
psrr1	slr1615	0.49009	0
isar1	ssl2471	0.49008	0
psrr1	sll1749a	0.49007	0
psrr1	sll1580	0.49002	0
isar1	sml0002	0.49	0
isar1	slr0960	0.48995	0
psrr1	slr1730	0.48992	0
psrr1	ssl2501	0.48991	0
psrr1	slr0181	0.4899	0
isar1	ssr3452	0.48986	0
psrr1	slr1559	0.48966	0
psrr1	slr1529	0.48965	0
psrr1	ssl3044	0.48965	0
psrr1	slr0438	0.48963	0
psrr1	sml0001	0.48961	0
psrr1	slr0800	0.48954	0
psrr1	sll0608	0.48951	0
psrr1	slr0350	0.48946	0
psrr1	ssr1789	0.48946	0
psrr1	slr1677	0.48942	0
psrr1	sll0722	0.48932	0
psrr1	sll0396	0.48931	0
psrr1	slr1927	0.48919	0
psrr1	slr1006	0.48913	0
psrr1	slr1509	0.4891	0
isar1	sll0815	0.48907	0
isar1	sll1804	0.48903	0
psrr1	slr1344	0.48898	0
psrr1	slr0298	0.48895	0
psrr1	sll0892	0.48891	0
psrr1	slr1469	0.4889	0
isar1	sll1401	0.48881	0
isar1	slr0291	0.48881	0
psrr1	slr0734	0.4888	0
psrr1	sll0924	0.48873	0
psrr1	sll1087	0.48869	0
psrr1	slr1181	0.48866	0
psrr1	sll1485	0.48865	0
psrr1	sll1621	0.48861	0
isar1	slr0821	0.4886	0
psrr1	sll1967	0.48859	0
psrr1	sll1717	0.48856	0
psrr1	slr0643	0.48853	0
psrr1	sll1831	0.4885	0
psrr1	slr1923	0.48848	0
isar1	sll0690	0.48846	0
isar1	sll1851	0.48846	0
isar1	sll0922	0.48841	0
psrr1	sll1135	0.48833	0
psrr1	sll1891	0.48833	0
psrr1	slr1220	0.48829	0
psrr1	sll0829	0.48823	0
psrr1	sll1156	0.4882	0
psrr1	sll0430	0.48819	0
psrr1	ssl2233	0.48819	0
psrr1	ssl2595	0.48819	0
psrr1	slr1897	0.48818	0
psrr1	sll1686	0.48816	0
psrr1	sll1747	0.48808	0
psrr1	slr2011	0.48808	0
psrr1	ssl3769	0.48808	0
psrr1	sll1577	0.48806	0
psrr1	ssl1807	0.48803	0
psrr1	sll1068	0.48799	0
psrr1	sll1189	0.48796	0
psrr1	slr0583	0.48791	0
psrr1	slr1303	0.48789	0
psrr1	sll0782	0.48782	0
psrr1	slr1568	0.48782	0
psrr1	ssl1923	0.48775	0
psrr1	sll1541	0.48771	0
isar1	slr0890	0.48769	0
psrr1	sll1886	0.48768	0
psrr1	slr1067	0.48758	0
isar1	ssl1923	0.48752	0
psrr1	slr1579	0.48752	0
psrr1	slr0816	0.48746	0
psrr1	sll1786	0.48742	0
psrr1	slr1917	0.48741	0
psrr1	sll0088	0.48734	0
psrr1	sll0012	0.48728	0
psrr1	sll0677	0.48728	0
psrr1	sll1860	0.48728	0
psrr1	slr0603	0.48717	0
psrr1	sll0810	0.4871	0
isar1	sml0001	0.48709	0
psrr1	slr1072	0.48707	0
psrr1	sll0685	0.48706	0
psrr1	sll2014	0.48701	0
psrr1	ssr2087	0.48696	0
isar1	ssr3129	0.48694	0
psrr1	sll1507	0.48694	0
psrr1	sll0575	0.48692	0
psrr1	slr1962	0.48691	0
isar1	ssl3177	0.4869	0
psrr1	sll1768	0.4869	0
psrr1	slr0319	0.48689	0
psrr1	sll0643	0.48685	0
psrr1	slr0362	0.48685	0
psrr1	slr1676	0.48685	0
psrr1	sll1699	0.48679	0
isar1	ssr0871	0.48676	0
psrr1	slr1031	0.48676	0
psrr1	slr0782	0.48674	0
psrr1	ssr2194	0.48674	0
psrr1	sll1394	0.48672	0
psrr1	sll1767	0.48672	0
psrr1	ssl3127	0.48671	0
psrr1	slr1686	0.48667	0
psrr1	sll1556	0.48659	0
isar1	slr1616	0.48655	0
psrr1	sll1102	0.4865	0
psrr1	ssr1600	0.48635	0
isar1	slr1963	0.48633	0
psrr1	sll1395	0.48632	0
psrr1	sll1221	0.48631	0
psrr1	slr1928	0.48627	0
isar1	slr0920	0.48625	0
psrr1	sll1552	0.48616	0
isar1	ssr0482	0.48611	0
psrr1	sll1535	0.48608	0
psrr1	sll1387	0.48606	0
psrr1	slr0477	0.48598	0
isar1	sll0162	0.48592	0
psrr1	sll0833	0.4859	0
psrr1	slr0420	0.48588	0
psrr1	ssr1041	0.48587	0
psrr1	sll1879	0.48584	0
psrr1	slr1655	0.48582	1
