sRNA	mRNA	Score	Class
psrr1	slr1658	0.56216	0
psrr1	sll0934	0.56128	0
psrr1	slr1322	0.56088	0
psrr1	slr1063	0.56032	0
isar1	slr2071	0.55918	0
psrr1	slr0427	0.55887	0
isar1	sll0245	0.55865	0
isar1	sll1969	0.55848	0
isar1	slr1538	0.55847	0
psrr1	sll1192	0.55844	0
psrr1	slr1958	0.55813	0
isar1	sll1709	0.55667	0
psrr1	sll1757	0.5565	0
psrr1	sll1483	0.55614	0
psrr1	ssr2439	0.55602	0
isar1	sll0461	0.55597	0
psrr1	slr1145	0.55593	0
psrr1	slr1842	0.55583	0
isar1	slr1184	0.55582	0
isar1	slr1220	0.55547	0
psrr1	sll1515	0.55502	0
isar1	slr1503	0.55415	0
isar1	slr1247	0.55414	0
psrr1	slr0821	0.55327	0
psrr1	sll1499	0.5525	0
psrr1	slr2107	0.55245	0
psrr1	sll0584	0.55197	0
psrr1	slr0697	0.55128	0
isar1	sll0932	0.55064	0
psrr1	ssr3000	0.54979	0
psrr1	slr0994	0.54977	0
psrr1	sll0142	0.54931	0
psrr1	slr0291	0.54903	0
psrr1	sll1061	0.54861	0
psrr1	sll1513	0.54841	0
psrr1	ssr3307	0.54832	0
psrr1	slr0793	0.54828	0
isar1	sll1333	0.54818	0
psrr1	sll0506	0.54751	0
psrr1	slr0237	0.54703	0
psrr1	slr0417	0.54694	0
isar1	sll0373	0.54663	0
psrr1	sll1214	0.54659	0
psrr1	sll1672	0.54587	0
psrr1	sll0260	0.54545	0
psrr1	slr1505	0.54536	0
psrr1	sll1698	0.54506	0
psrr1	slr0162	0.54499	0
isar1	slr0373	0.54495	0
isar1	slr0888	0.54467	0
isar1	slr1071	0.54458	0
psrr1	slr1510	0.54453	0
psrr1	slr0065	0.54384	0
psrr1	slr0599	0.54375	0
psrr1	sll1703	0.54345	0
psrr1	slr0488	0.54319	0
psrr1	sll1459	0.54241	0
psrr1	sll1694	0.54239	0
psrr1	sll1468	0.54216	0
psrr1	sll0180	0.54164	0
psrr1	slr1325	0.54139	0
psrr1	slr1199	0.54117	0
isar1	slr1368	0.54064	0
isar1	slr0526	0.53994	0
isar1	ssl1520	0.5399	0
isar1	sll1960	0.53893	0
isar1	ssr2912	0.53842	0
psrr1	sll0195	0.5378	0
psrr1	sll1349	0.53766	0
psrr1	sll1172	0.5373	0
psrr1	slr1570	0.53723	0
isar1	slr0431	0.5368	0
psrr1	slr1196	0.53679	0
isar1	slr0863	0.53671	0
psrr1	slr0401	0.53653	0
isar1	slr0960	0.53624	0
psrr1	sll1769	0.53598	0
isar1	sll1292	0.53584	0
psrr1	slr0616	0.53554	0
psrr1	sll0556	0.53511	0
psrr1	slr0618	0.53455	0
psrr1	ssr1399	0.53392	0
psrr1	sll0268	0.53386	0
isar1	sll1633	0.53379	0
psrr1	slr0919	0.53326	0
psrr1	sll1800	0.53291	0
isar1	slr0867	0.53288	0
psrr1	slr2041	0.53271	0
psrr1	slr0092	0.53244	0
psrr1	sll0838	0.53233	0
psrr1	slr1855	0.53213	0
psrr1	slr1736	0.5315	0
psrr1	ssr2016	0.53109	0
psrr1	slr0580	0.53063	0
isar1	slr0552	0.5304	0
psrr1	sll1819	0.52981	0
isar1	slr1462	0.52975	0
isar1	slr2072	0.52956	0
isar1	sll1640	0.52835	0
isar1	sll1733	0.52815	0
isar1	sll0905	0.52727	0
isar1	slr0844	0.52637	0
psrr1	sll0250	0.52586	0
psrr1	sll0564	0.52584	0
isar1	sll0857	0.5252	0
psrr1	slr1744	0.52508	0
psrr1	sll1752	0.52469	0
psrr1	sll1336	0.52283	0
psrr1	slr0333	0.52282	0
psrr1	sll1730	0.52241	0
isar1	sll0634	0.52119	0
psrr1	sll0899	0.52115	0
psrr1	sll1001	0.52115	0
isar1	sll1902	0.52067	0
isar1	slr0914	0.52045	0
psrr1	slr0598	0.5203	0
psrr1	slr2089	0.51992	0
isar1	sll1059	0.51957	0
psrr1	slr1743	0.51915	0
isar1	sll1730	0.51897	0
psrr1	sll0244	0.5188	0
psrr1	sll0817	0.51831	0
isar1	sll0573	0.51822	0
psrr1	ssl2420	0.51769	0
isar1	sll0771	0.51736	0
psrr1	slr1739	0.51596	0
psrr1	slr0810	0.5159	0
psrr1	slr1317	0.51585	0
psrr1	slr1383	0.51532	0
psrr1	slr0819	0.51462	0
isar1	slr0616	0.51411	0
psrr1	slr0080	0.51306	0
isar1	slr1461	0.51303	0
isar1	ssl2781	0.5129	0
psrr1	sll0863	0.51107	0
psrr1	slr0969	0.51107	0
isar1	sll0008	0.51089	0
psrr1	sll1064	0.51062	0
psrr1	slr1384	0.51061	0
psrr1	slr0179	0.50994	0
isar1	slr0185	0.50987	0
psrr1	ssl1263	0.50969	0
psrr1	sll1299	0.50956	0
isar1	sll0647	0.50953	0
psrr1	sll0519	0.50901	0
psrr1	slr0415	0.50895	0
psrr1	sll1584	0.5082	0
isar1	slr1566	0.50782	0
psrr1	sll1247	0.50775	0
psrr1	sll1536	0.50765	0
psrr1	slr0935	0.50764	0
psrr1	slr1565	0.50728	0
psrr1	sll1342	0.5065	0
isar1	sll1681	0.50599	0
psrr1	slr0331	0.50591	0
psrr1	ssr1256	0.50557	0
psrr1	slr1443	0.50551	0
isar1	slr1944	0.50439	0
isar1	slr0992	0.50422	0
isar1	sll1763	0.50391	0
isar1	sll1045	0.50382	0
isar1	sll0776	0.50326	0
isar1	sll0262	0.50324	0
isar1	sll1324	0.50311	0
psrr1	sll1350	0.50275	0
isar1	slr0702	0.50046	0
isar1	slr0392	0.50027	0
isar1	sll0044	0.4999	0
psrr1	slr1595	0.4989	0
isar1	slr0355	0.49853	0
psrr1	sll1129	0.4981	0
psrr1	slr2044	0.49787	0
psrr1	sll1481	0.49737	0
psrr1	slr1771	0.49734	0
psrr1	sll1817	0.49728	0
psrr1	smr0006	0.49717	0
psrr1	sll1514	0.49657	0
psrr1	sll1758	0.49617	0
psrr1	slr1722	0.49609	0
psrr1	ssl1520	0.49582	0
psrr1	ssr1398	0.49566	0
psrr1	sll0909	0.49546	0
isar1	sll1880	0.49497	0
psrr1	ssr3410	0.49497	0
isar1	sll1845	0.49495	0
psrr1	slr1543	0.49431	0
psrr1	sll0860	0.49403	0
psrr1	slr1435	0.49398	0
psrr1	sll0204	0.49343	0
psrr1	slr1666	0.49314	0
isar1	slr0317	0.49298	0
psrr1	slr1211	0.4918	0
isar1	sll0596	0.4912	0
isar1	sll0574	0.4907	0
psrr1	sll1799	0.49059	0
psrr1	sll0779	0.49038	0
psrr1	sll0778	0.48937	0
psrr1	slr0776	0.48869	0
isar1	slr1822	0.4873	0
psrr1	slr1604	0.48694	0
psrr1	sll1815	0.48693	0
psrr1	slr2048	0.4866	0
psrr1	slr1613	0.48605	0
psrr1	slr1601	0.48568	0
psrr1	slr0243	0.48511	0
psrr1	slr0525	0.48508	0
isar1	slr0254	0.48487	0
psrr1	ssl0353	0.48474	0
isar1	sll0369	0.48447	0
psrr1	sll0712	0.48358	0
psrr1	sll1147	0.48355	0
isar1	sll1204	0.48321	0
psrr1	sll1053	0.48293	0
psrr1	slr1894	0.48289	0
psrr1	slr0713	0.48275	0
psrr1	slr1984	0.4827	0
psrr1	slr0380	0.48227	0
isar1	sll0298	0.48209	0
psrr1	sll0558	0.48172	0
psrr1	slr1194	0.48156	0
isar1	slr0306	0.48091	0
psrr1	slr0551	0.48035	0
psrr1	ssr2972	0.48013	0
isar1	slr0806	0.4793	0
isar1	sll1459	0.47925	0
psrr1	slr2111	0.47886	0
psrr1	sll0252	0.47726	0
psrr1	slr1507	0.47725	0
psrr1	slr0676	0.4767	0
psrr1	sll1300	0.47608	0
isar1	slr2124	0.47605	0
psrr1	slr0816	0.47572	0
psrr1	sll1689	0.47524	0
isar1	slr1774	0.47522	0
isar1	slr0294	0.47416	0
psrr1	ssr2060	0.47405	0
psrr1	sll0938	0.47385	0
psrr1	slr0184	0.47316	0
psrr1	slr0971	0.47287	0
isar1	sll1200	0.47231	0
isar1	slr0976	0.47218	0
psrr1	slr0327	0.47101	0
psrr1	slr0509	0.47092	0
psrr1	sll1072	0.47089	0
psrr1	slr1046	0.4705	0
psrr1	slr2053	0.46957	0
psrr1	sll1150	0.46935	0
isar1	sll0474	0.46925	0
isar1	sll1120	0.46901	0
psrr1	sll0998	0.46893	0
psrr1	slr1348	0.46888	0
isar1	slr0335	0.46827	0
isar1	sll1484	0.46824	0
psrr1	slr1957	0.46778	0
psrr1	slr1377	0.46755	0
psrr1	ssl3382	0.46746	0
psrr1	sll1275	0.4667	0
isar1	sll0848	0.46584	0
psrr1	sll1801	0.4654	0
psrr1	sll0698	0.46502	0
isar1	sll0708	0.46462	0
psrr1	slr0642	0.46454	0
psrr1	slr0199	0.46435	0
psrr1	slr0902	0.46415	0
psrr1	slr1204	0.4638	0
psrr1	slr1228	0.46327	0
psrr1	slr1597	0.46302	0
psrr1	sll0545	0.46252	0
psrr1	sll0223	0.4607	0
isar1	sll0812	0.46044	0
psrr1	sll0202	0.46039	0
psrr1	slr1248	0.46016	0
psrr1	sll0335	0.45963	0
isar1	sll1531	0.4589	0
psrr1	sll0071	0.4587	0
psrr1	slr0172	0.45853	0
psrr1	sll1816	0.45829	0
psrr1	slr1815	0.45763	0
isar1	sll1961	0.45753	0
psrr1	slr0043	0.4571	0
psrr1	sll0927	0.45658	0
psrr1	slr1549	0.45587	0
psrr1	sll1231	0.45573	0
psrr1	sll1675	0.45566	0
isar1	sll1433	0.45539	0
isar1	slr1105	0.45439	0
isar1	sll1455	0.45387	0
isar1	slr1830	0.45356	0
isar1	sll1182	0.45333	0
isar1	sll1678	0.45299	0
psrr1	slr1656	0.45283	0
psrr1	slr0804	0.45255	0
psrr1	slr1643	0.45198	0
psrr1	slr1542	0.45171	0
psrr1	sll0656	0.45162	0
isar1	sll0681	0.45074	0
isar1	sll1203	0.45068	0
psrr1	slr1914	0.45022	0
isar1	slr0896	0.44996	0
psrr1	sll1178	0.44984	0
isar1	slr1032	0.44974	0
psrr1	slr1249	0.44955	0
psrr1	slr1440	0.4493	0
psrr1	sll1453	0.44883	0
psrr1	sll1581	0.4486	0
psrr1	sll1590	0.44821	0
isar1	slr1150	0.44749	0
psrr1	sll1249	0.44719	0
isar1	slr1938	0.44698	0
psrr1	slr0574	0.44698	0
psrr1	ssl0312	0.44631	0
isar1	sll0101	0.44622	0
psrr1	slr1628	0.44616	0
psrr1	sll0854	0.44454	0
psrr1	ssl0410	0.44374	0
psrr1	slr0444	0.44365	0
psrr1	slr0681	0.44341	0
psrr1	slr1316	0.4428	0
psrr1	sll1714	0.44275	0
psrr1	sll0318	0.44215	0
psrr1	sll0065	0.44212	0
psrr1	slr0217	0.44043	0
isar1	slr1394	0.44027	0
psrr1	slr1562	0.43977	0
isar1	slr0421	0.43965	0
isar1	sll1679	0.43869	0
psrr1	slr0106	0.43822	0
psrr1	slr1991	0.4372	0
psrr1	sll0553	0.43708	0
psrr1	slr2132	0.43621	0
isar1	sll0726	0.43605	0
isar1	sll1762	0.43594	0
isar1	sll1562	0.43525	0
isar1	slr0023	0.43501	0
psrr1	sll0141	0.43462	0
isar1	sll0495	0.43388	0
isar1	ssl0331	0.43377	0
psrr1	sll1823	0.43212	0
isar1	sll1081	0.43167	0
isar1	sll1817	0.43164	0
isar1	sll1522	0.43101	0
isar1	slr1133	0.4309	0
isar1	slr1616	0.43066	0
psrr1	slr0543	0.42961	0
isar1	slr0612	0.42883	0
psrr1	sll0745	0.4288	0
psrr1	sll1671	0.4283	0
psrr1	sll1543	0.42803	0
psrr1	sll1120	0.42718	0
psrr1	slr1123	0.42688	0
psrr1	slr0537	0.42643	0
psrr1	sll0807	0.42636	0
isar1	sll1267	0.42576	0
psrr1	sll1004	0.42539	0
isar1	sll0264	0.42532	0
psrr1	slr1649	0.42393	0
psrr1	sll0861	0.42388	0
psrr1	sll1123	0.42361	0
isar1	sll0293	0.42311	0
isar1	sll1217	0.42275	0
psrr1	slr0394	0.42265	0
psrr1	slr1367	0.42254	0
psrr1	sll1531	0.42236	0
psrr1	slr0231	0.42214	0
isar1	sll0057	0.42198	0
psrr1	sll0756	0.42165	0
psrr1	sll1822	0.42148	0
isar1	sll0797	0.42138	0
psrr1	sll0415	0.4212	0
psrr1	slr0521	0.42042	0
psrr1	sll0622	0.41952	0
psrr1	sll1062	0.4191	0
isar1	slr0659	0.41899	0
psrr1	slr1423	0.41875	0
isar1	sll0225	0.41864	0
psrr1	sll0063a	0.41785	0
isar1	slr0887	0.41726	0
isar1	ssr2087	0.41562	0
psrr1	sll1367	0.41501	0
psrr1	sll0887	0.41495	0
isar1	slr1793	0.41488	0
isar1	sll0787	0.41477	0
isar1	slr0439	0.41383	0
isar1	sll0224	0.41373	0
psrr1	slr1280	0.41351	0
psrr1	slr0545	0.41207	0
isar1	ssl2245	0.41155	0
psrr1	slr1718	0.4114	0
psrr1	sll0467	0.41122	0
psrr1	slr2057	0.41117	0
psrr1	slr0844	0.41113	0
isar1	sll0217	0.41036	0
psrr1	slr1803	0.4094	0
psrr1	slr1841	0.40911	0
psrr1	sll1054	0.40838	0
psrr1	slr0267	0.40837	0
psrr1	ssr2062	0.40809	0
isar1	sll0671	0.40705	0
psrr1	slr0638	0.40645	0
psrr1	slr2019	0.40617	0
isar1	slr1771	0.40518	0
psrr1	slr2010	0.40492	0
psrr1	slr1530	0.4047	0
isar1	sll1549	0.40329	0
psrr1	slr0737	0.40286	0
psrr1	sll0920	0.40267	0
isar1	sll1697	0.40198	0
isar1	slr1737	0.40198	0
psrr1	sml0004	0.40092	0
psrr1	sll0996	0.40067	0
isar1	slr0994	0.39869	0
psrr1	sll2012	0.39864	0
psrr1	slr1256	0.3979	0
psrr1	sll1109	0.39655	0
psrr1	sll1886	0.39613	0
isar1	sll1158	0.39608	0
psrr1	slr1980	0.39578	0
psrr1	slr1963	0.39185	0
isar1	slr0399	0.39096	0
isar1	slr0753	0.39033	0
psrr1	slr0887	0.38914	0
psrr1	sll1902	0.38742	0
psrr1	ssr2142	0.38741	0
isar1	slr1351	0.38725	0
psrr1	slr1852	0.38712	0
isar1	slr1668	0.38702	0
isar1	ssl3379	0.38556	0
isar1	sll0383	0.38512	0
psrr1	ssl2084	0.38509	0
isar1	sll0745	0.38336	0
isar1	slr1488	0.38243	0
psrr1	sll1642	0.38235	0
isar1	sll1457	0.38181	0
psrr1	sll0640	0.38172	0
isar1	slr0983	0.38108	0
isar1	slr0535	0.381	0
psrr1	slr0733	0.38089	0
psrr1	slr1100	0.38058	0
psrr1	sll0886	0.3786	0
psrr1	sll1528	0.37849	0
psrr1	slr0732	0.37842	0
isar1	ssr1480	0.37836	0
isar1	slr1567	0.378	0
isar1	slr0152	0.37798	0
psrr1	slr0678	0.37793	0
psrr1	ssl0483	0.37667	0
isar1	slr0484	0.37627	0
psrr1	sll0068	0.37486	0
psrr1	slr0292	0.37455	0
psrr1	slr0032	0.37426	0
isar1	slr1410	0.3734	0
psrr1	slr1208	0.37308	0
psrr1	sll0776	0.37254	0
psrr1	slr1353	0.37217	0
psrr1	sll1888	0.37176	0
isar1	sll0060	0.37169	0
isar1	sll1359	0.37153	0
psrr1	sll0314	0.37127	0
psrr1	slr1600	0.3699	0
psrr1	sll1813	0.36962	0
psrr1	slr1202	0.36918	0
psrr1	sll1404	0.36912	0
psrr1	sll0354	0.36866	0
isar1	sll1511	0.3682	0
psrr1	slr0992	0.36672	0
psrr1	slr1644	0.36634	0
isar1	sll1526	0.36498	0
psrr1	sll0678	0.36485	0
isar1	slr0812	0.36481	0
psrr1	slr1147	0.3647	0
isar1	sll1613	0.36423	0
psrr1	sll1495	0.36396	0
psrr1	slr1994	0.3639	0
isar1	slr1237	0.36386	0
psrr1	sll1908	0.36373	0
isar1	slr1289	0.36366	0
psrr1	slr1485	0.36359	0
isar1	sll1263	0.36094	0
psrr1	slr0315	0.36092	0
psrr1	slr0185	0.36073	0
psrr1	slr0924	0.36022	0
isar1	sll0931	0.36013	0
psrr1	sll0529	0.35957	0
psrr1	sll0814	0.35897	0
psrr1	slr1646	0.35881	0
psrr1	slr1727	0.35788	0
psrr1	slr1622	0.35784	0
psrr1	sll1571	0.35771	0
psrr1	sll1189	0.357	0
isar1	sll1875	0.35699	0
psrr1	slr1034	0.35628	0
psrr1	sll1262	0.35569	0
psrr1	sll1107	0.35544	0
isar1	sll0545	0.35543	0
psrr1	slr0565	0.35429	0
psrr1	sll0819	0.35294	0
isar1	slr0739	0.35238	0
psrr1	sll1880	0.35163	0
isar1	sll0063	0.35131	0
psrr1	sll1921	0.35126	0
isar1	slr2111	0.35102	0
psrr1	slr1877	0.35039	0
psrr1	slr0789	0.35028	0
psrr1	slr0624	0.34982	0
psrr1	slr1629	0.34935	0
psrr1	slr0451	0.34912	0
psrr1	slr1456	0.3487	0
isar1	ssl3829	0.34625	0
psrr1	slr1379	0.34622	0
psrr1	sll0980	0.34583	0
psrr1	sll1662	0.34551	0
psrr1	sll0421	0.34488	0
psrr1	slr1760	0.34442	0
isar1	sll0442	0.34355	0
psrr1	slr0592	0.34333	0
psrr1	sll1237	0.34272	0
psrr1	sll1897	0.34252	0
isar1	ssr2549	0.34251	0
isar1	sll0847	0.34156	0
isar1	ssr0756	0.34086	0
psrr1	sll0008	0.33878	0
psrr1	slr0945	0.33831	0
psrr1	slr1182	0.33824	0
psrr1	slr0651	0.33821	0
psrr1	slr2131	0.33809	0
psrr1	sll0574	0.33742	0
psrr1	sll0813	0.33732	0
isar1	sll0686	0.33703	0
psrr1	slr1420	0.33698	0
psrr1	sll1629	0.33681	0
psrr1	slr1213	0.33555	0
isar1	ssl1784	0.33497	0
isar1	sll0925	0.33327	0
isar1	slr1728	0.33298	0
isar1	sll0819	0.33252	0
psrr1	slr0280	0.32885	0
psrr1	sll1414	0.32868	0
psrr1	slr1854	0.32853	0
isar1	sll1308	0.32812	0
isar1	sll0337	0.32733	0
psrr1	slr0063	0.3258	0
psrr1	slr1568	0.32566	0
psrr1	slr1828	0.32498	0
psrr1	ssl0832	0.3248	0
psrr1	sll1484	0.32461	0
psrr1	sll1187	0.32374	0
psrr1	sll1452	0.32343	0
psrr1	sll1324	0.32267	0
isar1	slr1677	0.32222	0
psrr1	sll0518	0.32174	0
psrr1	slr0039	0.32148	0
psrr1	ssl3451	0.32044	0
psrr1	sll0575	0.32037	0
psrr1	slr0536	0.3197	0
isar1	slr0637	0.31965	0
psrr1	slr1118	0.31933	0
psrr1	ssr2799	0.31839	0
isar1	sll0355	0.31815	0
isar1	ssr0692	0.31783	0
psrr1	sll0738	0.31782	0
psrr1	ssl0259	0.31705	0
isar1	sll1254	0.3159	0
psrr1	slr0457	0.31576	0
isar1	sll1132	0.3155	0
psrr1	slr1414	0.31529	0
psrr1	slr1137	0.31496	0
isar1	slr0519	0.31477	0
psrr1	sll0470	0.31245	0
psrr1	sll1362	0.31006	0
psrr1	sll0489	0.30985	0
psrr1	slr1556	0.30745	0
psrr1	slr2103	0.30629	0
psrr1	slr1053	0.30597	0
isar1	sll2005	0.30591	0
psrr1	slr0639	0.30561	0
isar1	slr0537	0.30552	0
psrr1	slr0083	0.30512	0
isar1	sll0371	0.30502	0
isar1	slr0783	0.30439	0
psrr1	slr1071	0.30387	0
psrr1	sll1209	0.30347	0
psrr1	sll0205	0.30338	0
psrr1	slr1362	0.30289	0
psrr1	sll0456	0.30285	0
psrr1	sll0378	0.3026	0
psrr1	slr1237	0.30231	0
psrr1	slr0806	0.30148	0
psrr1	sll0253	0.30097	0
psrr1	slr1207	0.30054	0
isar1	slr0729	0.30053	0
psrr1	slr1931	0.29875	0
psrr1	slr0836	0.29808	0
psrr1	slr1274	0.29791	0
isar1	sll1321	0.29762	0
psrr1	sll0864	0.29632	0
psrr1	sll1009	0.29613	0
psrr1	slr1094	0.29583	0
isar1	slr1227	0.29516	0
isar1	sll1462	0.29489	0
psrr1	slr0867	0.29474	0
psrr1	slr0702	0.29434	0
psrr1	slr1990	0.29341	0
psrr1	sll1112	0.29222	0
psrr1	slr1956	0.28968	0
psrr1	sml0003	0.2895	0
isar1	slr1344	0.28814	0
psrr1	sll1937	0.28737	0
psrr1	sll0830	0.28727	0
isar1	slr1189	0.28543	0
psrr1	sll0669	0.28308	0
psrr1	sll0689	0.28296	0
isar1	sll0427	0.28272	0
psrr1	ssr1736	0.28089	0
psrr1	sll1425	0.28082	0
psrr1	sll1434	0.28056	0
isar1	sll0585	0.28049	0
isar1	ssr2142	0.27963	0
isar1	slr1887	0.27932	0
isar1	slr1877	0.27909	0
isar1	slr1915	0.2785	0
isar1	sll1245	0.2777	0
psrr1	slr1735	0.2775	0
psrr1	slr1037	0.27712	0
psrr1	slr1229	0.27665	0
isar1	sll0451	0.27627	0
psrr1	sll0412	0.27562	0
psrr1	slr1830	0.27555	0
psrr1	slr0054	0.27552	0
psrr1	slr1672	0.27546	0
isar1	slr2018	0.27538	0
isar1	sll0534	0.27509	0
isar1	sll0575	0.27451	0
isar1	slr0846	0.27355	0
psrr1	slr0397	0.27331	0
psrr1	slr0381	0.27276	0
psrr1	sll0587	0.27203	0
psrr1	sll0286	0.27159	0
psrr1	sll1957	0.27079	0
isar1	sll1006	0.27078	0
psrr1	sll0848	0.26933	0
psrr1	sll0149	0.26705	0
isar1	slr2120	0.26592	0
isar1	sll1874	0.26588	0
psrr1	slr0303	0.26546	0
psrr1	sll0261	0.26452	0
isar1	sll1280	0.26235	0
psrr1	sll0629	0.26223	0
psrr1	slr1519	0.26213	0
isar1	ssl3580	0.25947	0
psrr1	slr1888	0.25818	0
psrr1	sll1033	0.25777	0
psrr1	slr0949	0.25762	0
psrr1	slr1035	0.25737	0
psrr1	slr0064	0.25713	0
psrr1	sll1655	0.25659	0
psrr1	sll0691	0.25544	0
psrr1	sll1276	0.25526	0
psrr1	slr0263	0.25495	0
isar1	slr2104	0.25436	0
psrr1	sll0422	0.2533	0
psrr1	sll0851	0.25318	0
isar1	slr1534	0.25298	0
psrr1	sll1292	0.25293	0
isar1	slr2076	0.25234	0
isar1	slr1318	0.25161	0
isar1	slr0654	0.25149	0
isar1	ssl2667	0.25132	0
isar1	slr0239	0.2513	0
psrr1	sll0312	0.25102	0
psrr1	slr1746	0.25028	0
psrr1	slr0404	0.24866	0
psrr1	sll1321	0.24813	0
psrr1	slr0224	0.24599	0
psrr1	slr0980	0.2459	0
isar1	ssr2754	0.24582	0
psrr1	slr2018	0.24475	0
psrr1	slr1464	0.24446	0
psrr1	sll1900	0.24394	0
isar1	slr0210	0.24362	0
psrr1	slr0038	0.24316	0
psrr1	slr0851	0.24222	0
psrr1	ssr2317	0.24209	0
psrr1	sll1525	0.24098	0
psrr1	slr0260	0.23957	0
psrr1	sll1366	0.23901	0
psrr1	slr1260	0.2378	0
psrr1	slr2122	0.23779	0
isar1	ssl3177	0.23714	0
psrr1	sll0590	0.23637	0
psrr1	sll1170	0.23601	0
psrr1	sll1916	0.23509	0
psrr1	slr0210	0.23506	0
psrr1	sll1555	0.2349	0
isar1	ssl1378	0.23447	0
psrr1	slr0680	0.23257	0
psrr1	sll0767	0.23104	0
psrr1	sll1742	0.23061	0
psrr1	sll0623	0.22929	0
psrr1	slr0078	0.22881	0
psrr1	sll1333	0.22865	0
psrr1	sll1450	0.22807	0
psrr1	sll1586	0.22738	0
isar1	slr0747	0.22722	0
psrr1	sll0070	0.22581	0
isar1	slr1004	0.22557	0
psrr1	sll0984	0.22535	0
psrr1	sll0188	0.22242	0
psrr1	sll0484	0.22206	0
psrr1	sll1541	0.22168	0
psrr1	slr0591	0.22132	0
psrr1	slr1670	0.22067	0
psrr1	sll0659	0.22044	0
psrr1	slr0387	0.22015	0
psrr1	slr1463	0.21912	0
psrr1	sml0006	0.21886	0
psrr1	slr1909	0.21871	0
psrr1	sll1488	0.21867	0
psrr1	slr0722	0.21837	0
psrr1	sll1326	0.21723	0
psrr1	sll0728	0.21674	0
isar1	sll1304	0.21609	0
psrr1	slr0392	0.21538	0
isar1	slr0013	0.21482	0
psrr1	slr0650	0.21475	0
isar1	slr1056	0.21447	0
psrr1	sll0522	0.21296	0
isar1	slr0942	0.21199	0
psrr1	sll1755	0.21164	0
isar1	ssl2559	0.20933	0
psrr1	ssr1407	0.20909	0
isar1	sll0716	0.20874	0
psrr1	sll0370	0.20862	0
psrr1	sll1359	0.2069	0
psrr1	sll1772	0.20513	0
isar1	slr2034	0.20497	0
psrr1	sll1626	0.20332	0
isar1	sll0710	0.20156	0
psrr1	slr1915	0.20143	0
psrr1	slr0313	0.20085	0
psrr1	sll1812	0.2008	0
psrr1	smr0001	0.19999	0
psrr1	sll1734	0.1998	0
isar1	sll1428	0.19615	0
psrr1	slr1636	0.19521	0
isar1	sll0175	0.1948	0
psrr1	ssr0349	0.19449	0
psrr1	slr1849	0.19323	0
isar1	slr0377	0.19217	0
isar1	slr1694	0.19185	0
psrr1	sll0219	0.19184	0
isar1	sll1104	0.19118	0
isar1	slr1143	0.19014	0
psrr1	slr0585	0.18912	0
psrr1	slr0753	0.18851	0
psrr1	slr2141	0.18763	0
isar1	sll1886	0.18753	0
isar1	sll0481	0.18528	0
psrr1	slr1772	0.18453	0
psrr1	slr0903	0.18314	0
psrr1	slr0779	0.18281	0
psrr1	sll0855	0.18259	0
psrr1	slr0586	0.18076	0
psrr1	sll0672	0.18039	0
psrr1	sll1393	0.17878	0
psrr1	slr0213	0.17834	0
psrr1	sll1510	0.17627	0
psrr1	slr1261	0.17606	0
psrr1	slr0364	0.17593	0
psrr1	slr1901	0.17586	0
psrr1	slr1820	0.17475	0
isar1	sll1771	0.17206	0
psrr1	slr0077	0.17198	0
psrr1	slr0780	0.17182	0
psrr1	slr1253	0.17178	0
isar1	slr0518	0.17156	0
isar1	slr1971	0.17086	0
psrr1	sll1077	0.16821	0
psrr1	sll0671	0.16735	0
psrr1	sll0533	0.1669	0
psrr1	sll0932	0.16596	0
isar1	sll2014	0.16549	0
psrr1	sll0168	0.16514	0
psrr1	slr0926	0.16494	0
psrr1	sll1708	0.16225	0
isar1	slr2037	0.16181	0
psrr1	slr1220	0.16102	0
psrr1	slr1728	0.1599	0
isar1	slr0260	0.15922	0
psrr1	slr1983	0.15913	0
psrr1	sll0624	0.15471	0
psrr1	sll1673	0.15469	0
isar1	sll1702	0.15347	0
isar1	sll1677	0.151	0
psrr1	slr1737	0.14512	0
psrr1	slr1972	0.14469	0
psrr1	slr0325	0.14468	0
psrr1	slr0746	0.14413	0
isar1	slr1638	0.14277	0
psrr1	sll1039	0.1425	0
psrr1	slr1498	0.14126	0
isar1	slr1986	0.14067	0
psrr1	slr0316	0.13985	0
psrr1	slr1179	0.13948	0
isar1	sll1879	0.13848	0
psrr1	slr0354	0.13684	0
isar1	slr2077	0.13625	0
psrr1	slr1023	0.13621	0
psrr1	slr2072	0.13302	0
psrr1	sll1071	0.1325	0
psrr1	slr1299	0.13244	0
psrr1	sll1037	0.13139	0
psrr1	sll0236	0.12969	0
psrr1	sll0621	0.12928	0
psrr1	sll0534	0.12876	0
isar1	ssl1426	0.1287	0
psrr1	sll0209	0.12831	0
psrr1	sll0755	0.12646	0
isar1	sll1590	0.12267	0
isar1	slr1752	0.12197	0
psrr1	sll0409	0.12177	0
psrr1	sll0069	0.12107	0
psrr1	slr0825	0.12054	0
isar1	slr0658	0.1183	0
isar1	sll1286	0.11824	0
isar1	sll1147	0.1176	0
psrr1	sll0503	0.11722	0
psrr1	slr0712	0.11678	0
isar1	sll1394	0.11677	0
psrr1	sll0459	0.11658	0
psrr1	slr0700	0.11488	0
isar1	slr1456	0.11426	0
psrr1	sll0064	0.11284	0
psrr1	sll1143	0.1112	0
psrr1	slr1102	0.11035	0
isar1	slr1186	0.10937	0
