sRNA	mRNA	Score	Class
omrb	rfba	0.55843	0
omrb	ruva	0.55843	0
oxys	hisp	0.55843	0
ryhb	tam	0.55843	0
arcz	euth	0.55842	0
rsex	dmla	0.55842	0
glmz	rrrd	0.55841	0
omrb	livh	0.55841	0
omrb	yhhq	0.55841	0
oxys	yder	0.55841	0
oxys	argk	0.5584	0
rybb	murd	0.5584	0
rybb	ydaf	0.5584	0
ryhb	rob	0.5584	0
sgrs	rffm	0.5584	0
rpra	secg	0.55839	0
rybb	nuom	0.55839	0
arcz	frwc	0.55838	0
gcvb	rlmh	0.55838	0
omrb	yeej	0.55838	0
oxys	pcm	0.55838	0
fnrs	flii	0.55837	0
omra	ccmd	0.55837	0
omrb	nfer	0.55837	0
rydc	otsa	0.55837	0
ryhb	yidb	0.55837	0
fnrs	yedi	0.55836	0
oxys	ydio	0.55836	0
sgrs	ycaq	0.55836	0
spf	prib	0.55836	0
gcvb	recf	0.55835	0
spf	gsia	0.55835	0
cyar	uspb	0.55834	0
mica	eptb	0.55834	0
arcz	dnae	0.55833	0
fnrs	actp	0.55833	0
gcvb	kdpe	0.55833	0
rpra	yaef	0.55833	0
arcz	csid	0.55832	0
arcz	sufb	0.55832	0
omrb	cas3	0.55832	0
omrb	rpoh	0.55832	0
gcvb	pyre	0.55831	0
micc	yheu	0.55831	0
spf	yfdr	0.55831	0
arcz	pflc	0.5583	0
glmz	hydn	0.55829	0
rydc	oppa	0.55829	0
omra	rimo	0.55828	0
omrb	hofm	0.55828	0
omrb	pphc	0.55828	0
rybb	ppic	0.55828	0
rybb	yghb	0.55828	0
arcz	lacz	0.55827	0
fnrs	yiaf	0.55827	0
gcvb	ftsl	0.55827	0
sgrs	nude	0.55827	0
sgrs	ygiq	0.55827	0
gcvb	rclc	0.55826	0
oxys	cobc	0.55826	0
ryhb	yebv	0.55826	0
sgrs	tdcc	0.55826	0
arcz	yhft	0.55825	0
cyar	ybbc	0.55825	0
fnrs	puup	0.55825	0
fnrs	ylbg	0.55825	0
glmz	ygcu	0.55825	0
mica	sdhc	0.55825	0
rydc	mlad	0.55825	0
sgrs	irad	0.55825	0
spf	ynfs	0.55825	0
oxys	tfar	0.55824	0
rsex	ybhi	0.55824	0
rybb	prlf	0.55824	0
cyar	yjhb	0.55823	0
fnrs	caia	0.55823	0
gcvb	deob	0.55823	0
omrb	gmm	0.55823	0
rydc	yfjt	0.55823	0
ryhb	feab	0.55823	0
spf	insi1	0.55823	0
arcz	yhbt	0.55822	0
omra	rara	0.55822	0
omrb	eutk	0.55822	0
ryhb	yhgh	0.55822	0
sgrs	phea	0.55822	0
gcvb	moad	0.55821	0
glmz	ytfp	0.55821	0
rpra	yfjh	0.55821	0
ryhb	phnd	0.55821	0
arcz	recj	0.5582	0
omrb	argp	0.5582	0
rybb	yciw	0.5582	0
ryhb	rnr	0.5582	0
spf	yobd	0.5582	0
dsra	pret	0.55819	0
dsra	radd	0.55819	0
fnrs	purb	0.55819	0
micc	potb	0.55819	0
fnrs	ddlb	0.55818	0
fnrs	sela	0.55818	0
oxys	sbmc	0.55818	0
oxys	yejf	0.55818	0
ryhb	prpb	0.55818	0
glmz	yafx	0.55817	0
rpra	rcsb	0.55817	0
rybb	yfdh	0.55817	0
ryhb	ssna	0.55817	0
arcz	rihb	0.55816	0
gcvb	flgk	0.55815	0
mica	opgg	0.55815	0
omrb	sbmc	0.55815	0
rpra	ydfh	0.55815	0
gcvb	flio	0.55814	0
omra	fimf	0.55814	0
omrb	dsbd	0.55814	0
rybb	hrpb	0.55814	0
rybb	yihp	0.55814	0
sgrs	yahb	0.55814	0
rpra	yadm	0.55813	0
rybb	abgt	0.55813	0
spf	ompn	0.55813	0
glmz	dapd	0.55812	0
mica	ytfl	0.55812	0
omrb	dgok	0.55812	0
omrb	znta	0.55812	0
rydc	gpma	0.55812	0
arcz	glxr	0.55811	0
dsra	chez	0.55811	0
fnrs	cyda	0.55811	0
gcvb	phnl	0.5581	0
glmz	rpnc	0.5581	0
rybb	djla	0.5581	0
arcz	dcub	0.55809	0
fnrs	mdto	0.55809	0
omrb	arof	0.55809	0
sgrs	pqql	0.55809	0
arcz	sdhb	0.55808	0
omrb	cpob	0.55808	0
cyar	yddl	0.55807	0
gcvb	ycjp	0.55807	0
istr	quea	0.55807	0
ryhb	yfbr	0.55807	0
arcz	ptsp	0.55806	0
gcvb	sapc	0.55806	0
glmz	hsdr	0.55806	0
mica	pyrc	0.55806	0
arcz	ilvi	0.55805	0
cyar	ytfi	0.55805	0
fnrs	ytfj	0.55805	0
glmz	ydfg	0.55805	0
rybb	arah	0.55805	0
rybb	bepa	0.55805	0
rybb	yzgl	0.55805	0
dsra	yghu	0.55804	0
glmz	hmp	0.55804	0
glmz	tolr	0.55804	0
omrb	ydcj	0.55804	0
rpra	ydcc	0.55804	0
rybb	gsic	0.55804	0
dsra	deod	0.55803	0
gcvb	tatb	0.55803	0
mica	satp	0.55803	0
omrb	yfex	0.55803	0
oxys	fola	0.55803	0
oxys	hmp	0.55803	0
oxys	tors	0.55803	0
rybb	paag	0.55803	0
sgrs	yhhw	0.55803	0
dsra	alpa	0.55802	0
rpra	csgd	0.55802	1
oxys	hyua	0.55801	0
rybb	leub	0.55801	0
rydc	muth	0.55801	0
ryhb	nrfc	0.55801	0
fnrs	yigl	0.558	0
micc	sspa	0.558	0
omrb	sfmd	0.558	0
dsra	pgk	0.55799	0
dsra	ypha	0.55799	0
gcvb	lapa	0.55799	0
oxys	yaaw	0.55799	0
oxys	ycea	0.55799	0
rpra	lgor	0.55799	0
rpra	ynfn	0.55799	0
rybb	ddpf	0.55799	0
spf	yjbf	0.55799	0
arcz	dgot	0.55798	0
arcz	ychn	0.55798	0
chix	yeeo	0.55798	0
dsra	glns	0.55798	0
fnrs	ddpb	0.55798	0
omra	puua	0.55798	0
omrb	qora	0.55798	0
oxys	fcl	0.55798	0
oxys	mdtj	0.55798	0
ryhb	yncg	0.55798	0
sgrs	dps	0.55798	0
fnrs	iscs	0.55797	0
oxys	ampc	0.55797	0
dsra	epd	0.55796	0
gcvb	mobb	0.55796	0
glmz	ycit	0.55796	0
omrb	yoho	0.55796	0
sgrs	ynjh	0.55796	0
omra	dapd	0.55795	0
ryhb	hemn	0.55795	0
ryhb	msra	0.55795	0
arcz	baes	0.55793	0
gcvb	satp	0.55793	0
glmz	dnak	0.55793	0
mica	fuck	0.55793	0
oxys	opgc	0.55793	0
cyar	sieb	0.55792	0
cyar	ypab	0.55792	0
glmz	abgr	0.55792	0
mica	ybdk	0.55792	0
mica	yccs	0.55792	0
ryhb	kdsa	0.55792	0
dsra	cobt	0.55791	0
fnrs	artp	0.55791	0
fnrs	dnaj	0.55791	0
gcvb	ibpb	0.55791	0
gcvb	mtn	0.55791	0
glmz	rseb	0.55791	0
mcas	yaax	0.55791	0
arcz	lole	0.5579	0
gcvb	pphc	0.5579	0
mica	meph	0.5579	0
omrb	dsrb	0.5579	0
ryhb	yeig	0.5579	0
gcvb	artm	0.55789	0
dsra	yqhh	0.55788	0
gcvb	rpsq	0.55788	0
omra	fdhe	0.55788	0
arcz	yahc	0.55787	0
dsra	yfat	0.55787	0
gcvb	yhjy	0.55787	0
mica	wece	0.55787	0
omrb	dosc	0.55787	0
rpra	safa	0.55787	0
rsex	quec	0.55787	0
rybb	wzb	0.55787	0
rybb	ynaa	0.55787	0
ryhb	prmc	0.55787	0
micc	yecf	0.55786	0
rybb	ompw	0.55786	1
ryhb	tyrr	0.55786	0
fnrs	ynia	0.55785	0
glmz	thii	0.55785	0
omrb	yads	0.55785	0
rybb	appc	0.55785	0
fnrs	envc	0.55784	0
fnrs	yghb	0.55784	0
rybb	tig	0.55784	0
sgrs	zapd	0.55784	0
spf	yajc	0.55784	0
arcz	wecb	0.55783	0
arcz	ygbk	0.55783	0
micc	guad	0.55783	0
omra	yidq	0.55783	0
omrb	yicn	0.55783	0
rybb	yicr	0.55783	0
omra	yedk	0.55782	0
rybb	hflc	0.55782	0
arcz	kbaz	0.55781	0
dsra	glcb	0.55781	0
dsra	map	0.55781	0
gcvb	tsx	0.55781	0
gcvb	ygbi	0.55781	0
glmz	ompc	0.55781	0
mica	ydhf	0.55781	0
ryhb	acre	0.55781	0
sgrs	rplv	0.55781	0
rybb	yfdf	0.5578	0
dsra	fixa	0.55779	0
oxys	naru	0.55779	0
dsra	mura	0.55778	0
glmz	muri	0.55778	0
omrb	nirb	0.55778	0
arcz	fbp	0.55776	0
dsra	ycca	0.55776	0
fnrs	nagz	0.55776	1
micc	envy	0.55776	0
dsra	tdce	0.55775	0
fnrs	yber	0.55775	0
mica	etk	0.55775	0
micc	yecj	0.55775	0
rsex	dgcc	0.55775	0
ryhb	yhfx	0.55775	0
arcz	arcb	0.55774	0
fnrs	rep	0.55774	0
fnrs	yidc	0.55774	0
oxys	taba	0.55774	0
oxys	yiha	0.55774	0
rpra	cvpa	0.55774	0
arcz	grxd	0.55773	0
gcvb	cobs	0.55773	0
gcvb	frlc	0.55773	0
omrb	arca	0.55773	0
rpra	yfbl	0.55773	0
rybb	fimg	0.55773	0
rybb	mukf	0.55773	0
rydc	yads	0.55773	0
ryhb	glpt	0.55773	0
chix	frdc	0.55772	0
gcvb	amid	0.55772	0
mica	ybak	0.55772	0
sgrs	rlha	0.55772	0
spf	yqib	0.55772	0
arcz	ccma	0.55771	0
arcz	yahk	0.55771	0
gcvb	nrfc	0.55771	0
omrb	wcad	0.55771	0
oxys	hofb	0.55771	0
glmz	frlr	0.5577	0
omrb	frlc	0.5577	0
ryhb	tyra	0.5577	0
fnrs	eco	0.55769	0
gcvb	dinf	0.55769	0
mica	bamd	0.55769	0
rybb	yiab	0.55769	0
omrb	thil	0.55768	0
rydc	fear	0.55768	0
fnrs	pabb	0.55767	0
ryhb	hole	0.55767	0
ryhb	ybez	0.55767	0
sgrs	trps	0.55767	0
dsra	mrr	0.55766	0
omrb	yrah	0.55766	0
ryhb	clpb	0.55766	0
sgrs	thra	0.55766	0
sgrs	ybco	0.55766	0
spf	yibn	0.55766	0
dsra	tdh	0.55765	0
fnrs	dgt	0.55765	0
glmz	lola	0.55765	0
omra	yfek	0.55765	0
rybb	dtpd	0.55765	0
ryhb	glgp	0.55765	0
arcz	rcsf	0.55764	0
chix	manz	0.55764	0
dsra	uvrb	0.55764	0
mica	leud	0.55764	0
dsra	rpmd	0.55763	0
dsra	yrfg	0.55763	0
omrb	yaaa	0.55763	0
rybb	ygaz	0.55763	0
rybb	yoeb	0.55763	0
ryhb	eptc	0.55763	0
ryhb	hemf	0.55762	0
ryhb	prpd	0.55762	0
sgrs	yahd	0.55762	0
arcz	glnp	0.55761	0
fnrs	mipa	0.55761	0
omrb	dmlr	0.55761	0
omrb	zapc	0.55761	0
rybb	yhby	0.55761	0
cyar	mcrb	0.5576	0
dsra	hola	0.5576	0
fnrs	frya	0.5576	0
fnrs	gmk	0.5576	0
oxys	rfbd	0.5576	0
spf	lpxd	0.5576	0
mica	yjej	0.55759	0
omrb	insb4	0.55759	0
rybb	ydhi	0.55759	0
rybb	yeew	0.55758	0
arcz	cusr	0.55757	0
fnrs	fdhf	0.55757	0
fnrs	ygji	0.55757	0
micc	glms	0.55757	0
rybb	paaf	0.55757	0
chix	mtga	0.55756	0
fnrs	ssua	0.55756	0
gcvb	codb	0.55756	0
glmz	hyaf	0.55755	0
rydc	ydbd	0.55755	0
ryhb	selu	0.55755	0
gcvb	rele	0.55754	0
gcvb	ygah	0.55754	0
rpra	yqgb	0.55754	0
rybb	fepc	0.55754	0
rybb	yeao	0.55754	0
ryhb	dld	0.55754	0
arcz	yihv	0.55753	0
dsra	lpte	0.55753	0
omrb	waah	0.55753	0
rpra	adiy	0.55753	0
rpra	fkpa	0.55753	0
rpra	rclc	0.55753	0
gcvb	htre	0.55752	0
omrb	mnmc	0.55752	0
fnrs	gpsa	0.55751	0
omrb	bcsg	0.55751	0
omrb	ispb	0.55751	0
rydc	cbpm	0.55751	0
ryhb	yfjs	0.55751	0
dsra	ybat	0.5575	0
fnrs	yecr	0.5575	0
glmz	rng	0.5575	0
rybb	ygfs	0.5575	0
ryhb	acrf	0.5575	0
spf	msra	0.5575	0
fnrs	deor	0.55749	0
gcvb	pgk	0.55749	0
glmz	ycho	0.55749	0
oxys	tdca	0.55749	0
ryhb	ftsi	0.55749	0
spf	cyod	0.55749	0
spf	dppc	0.55749	0
arcz	cysg	0.55748	0
dsra	cyns	0.55748	0
oxys	dind	0.55748	0
oxys	lysr	0.55748	0
oxys	ytfq	0.55748	0
rpra	higb	0.55748	0
ryhb	cra	0.55748	0
ryhb	proa	0.55748	0
dsra	der	0.55747	0
dsra	qsec	0.55747	0
omrb	pmrd	0.55747	0
ryhb	nrdi	0.55747	0
ryhb	rodz	0.55747	0
arcz	exbd	0.55746	0
arcz	ybjs	0.55746	0
dsra	hint	0.55746	0
sgrs	ydep	0.55746	0
cyar	yfed	0.55745	0
fnrs	znua	0.55745	0
omra	yjbf	0.55745	0
rybb	hokb	0.55745	0
rydc	ynee	0.55745	0
arcz	thic	0.55744	0
dsra	yncd	0.55744	0
fnrs	quec	0.55744	0
fnrs	yfau	0.55744	0
gcvb	sece	0.55744	0
oxys	allc	0.55744	0
rpra	yebv	0.55744	0
rybb	ycjr	0.55744	0
dsra	ddlb	0.55743	0
oxys	yeax	0.55743	0
rydc	plig	0.55743	0
chix	muke	0.55742	0
mica	guac	0.55742	0
omra	arab	0.55742	0
omra	cpsb	0.55742	0
oxys	aaer	0.55742	0
rybb	zras	0.55742	0
omra	yacl	0.55741	0
oxys	tfax	0.55741	0
rydc	yais	0.55741	0
arcz	gpmm	0.5574	0
rydc	gspm	0.5574	0
ryhb	ycjg	0.5574	0
sgrs	zwf	0.5574	0
arcz	eutj	0.55739	0
oxys	ycjx	0.55739	0
rsex	kdsa	0.55739	0
rybb	paac	0.55739	0
spf	flii	0.55739	0
arcz	gpp	0.55738	0
mica	glnd	0.55738	0
oxys	umuc	0.55738	0
spf	loip	0.55738	0
arcz	yief	0.55737	0
fnrs	yfif	0.55737	0
oxys	dinb	0.55737	0
oxys	yfaa	0.55737	0
spf	crr	0.55737	0
spf	ybaa	0.55737	0
arcz	pxpc	0.55736	0
omrb	slt	0.55736	0
rybb	cpxp	0.55736	0
sgrs	dsda	0.55736	0
arcz	pbpc	0.55735	0
cyar	yfes	0.55735	0
oxys	dam	0.55735	0
sgrs	arof	0.55735	0
arcz	mure	0.55734	0
omrb	yfbu	0.55734	0
fnrs	elfc	0.55733	0
fnrs	ybjs	0.55733	0
oxys	ybak	0.55733	0
arcz	ispg	0.55732	0
gcvb	beti	0.55732	0
omrb	pgab	0.55732	0
ryhb	ydir	0.55732	0
arcz	ubix	0.55731	0
fnrs	recg	0.55731	0
glmz	ybjl	0.55731	0
glmz	yebk	0.55731	0
istr	yqjg	0.55731	0
mica	thra	0.5573	0
rpra	wcae	0.5573	0
rybb	dmlr	0.5573	0
rybb	ybap	0.5573	0
rydc	yciz	0.5573	0
dsra	deda	0.55729	0
mica	yaio	0.55729	0
rybb	frla	0.55729	0
ryhb	malm	0.55729	0
ryhb	wzze	0.55729	0
micc	leuo	0.55728	0
fnrs	yiak	0.55727	0
omra	sola	0.55727	0
omrb	yfca	0.55727	0
rybb	yghw	0.55727	0
ryhb	leua	0.55727	0
ryhb	psts	0.55727	0
fnrs	insl1	0.55726	0
fnrs	insl2	0.55726	0
fnrs	insl3	0.55726	0
mica	ynbc	0.55726	0
omra	actp	0.55726	0
rydc	agar	0.55726	0
ryhb	ydcy	0.55726	0
arcz	yeay	0.55725	0
arcz	yiha	0.55725	0
dsra	asnc	0.55725	0
spf	gspo	0.55725	0
dsra	yagb	0.55724	0
gcvb	rimk	0.55724	0
gcvb	yeej	0.55724	0
micc	cada	0.55724	0
rpra	marb	0.55724	0
rydc	fldb	0.55724	0
spf	pflc	0.55724	0
gcvb	rpmf	0.55723	0
istr	betb	0.55723	0
omrb	waaq	0.55723	0
oxys	cspf	0.55723	0
rybb	yfaq	0.55723	0
rydc	lrha	0.55723	0
ryhb	frsa	0.55723	0
spf	alse	0.55723	0
arcz	prfa	0.55722	0
fnrs	rlmh	0.55722	0
omrb	ydjz	0.55722	0
ryhb	hspq	0.55722	0
dsra	ygjj	0.55721	0
gcvb	plsx	0.55721	0
mica	gspg	0.55721	0
omrb	yegh	0.55721	0
rybb	coad	0.55721	0
sgrs	sers	0.55721	0
gcvb	yfjf	0.5572	0
glmz	ygim	0.5572	0
omrb	yahj	0.5572	0
oxys	aroa	0.5572	0
rybb	yhfa	0.5572	0
rydc	rsfs	0.5572	0
ryhb	exut	0.5572	0
ryhb	ytjb	0.5572	0
spf	ycak	0.5572	0
omra	chba	0.55719	0
rybb	flgb	0.55719	0
rybb	wbbi	0.55719	0
rybb	yddg	0.55719	0
ryhb	mdtd	0.55719	0
spf	fecd	0.55719	0
spf	rpld	0.55719	0
fnrs	adic	0.55718	0
gcvb	mntp	0.55718	0
mica	ydfj	0.55718	0
mica	ymfa	0.55718	0
micc	pfla	0.55718	0
oxys	yfil	0.55718	0
rybb	mcra	0.55718	0
arcz	fecr	0.55717	0
arcz	ybjx	0.55717	0
fnrs	htpx	0.55717	0
fnrs	efp	0.55716	0
ryhb	yjil	0.55716	0
sgrs	ycef	0.55716	0
arcz	ybio	0.55715	0
gcvb	hyba	0.55715	0
gcvb	hycc	0.55715	0
oxys	pgl	0.55715	0
rybb	ftp	0.55715	0
ryhb	waah	0.55715	0
spf	ycjd	0.55715	0
chix	yfgh	0.55714	0
ryhb	osmf	0.55714	0
ryhb	yahk	0.55714	0
spf	mdh	0.55714	0
omra	rpoc	0.55713	0
rybb	yqid	0.55713	0
fnrs	arom	0.55712	0
mica	blc	0.55712	0
omrb	kate	0.55712	0
rybb	ydjx	0.55712	0
ryhb	yeah	0.55712	0
ryhb	zape	0.55712	0
arcz	cmk	0.55711	0
gcvb	hipa	0.55711	0
glmz	hrpa	0.55711	0
micc	ycjw	0.55711	0
omra	ydet	0.55711	0
ryhb	ycbz	0.55711	0
dsra	yddw	0.5571	0
ryhb	ftsx	0.5571	0
arcz	codb	0.55709	0
arcz	gcvt	0.55709	0
fnrs	sgcc	0.55709	0
mica	cyoa	0.55709	0
mica	lamb	0.55709	1
rybb	asnc	0.55709	0
rybb	hybe	0.55709	0
arcz	cheb	0.55707	0
arcz	tonb	0.55707	0
dsra	yafd	0.55707	0
gcvb	napg	0.55707	0
mcas	yzcx	0.55707	0
rydc	hyfj	0.55707	0
chix	rof	0.55706	0
fnrs	ygdb	0.55706	0
omrb	mure	0.55706	0
oxys	ddpf	0.55706	0
rybb	flgl	0.55706	0
dsra	sbcc	0.55705	0
gcvb	rlpa	0.55705	0
oxys	yjfm	0.55705	0
istr	ymfn	0.55704	0
mica	rcsd	0.55704	0
omrb	pqic	0.55704	0
arcz	rnr	0.55703	0
fnrs	ymgj	0.55703	0
rsex	ymdb	0.55703	0
gcvb	ysaa	0.55702	0
micc	yobf	0.55702	0
omra	ynee	0.55702	0
spf	yhje	0.55702	0
fnrs	ppx	0.55701	0
gcvb	blur	0.55701	0
micc	tomb	0.55701	0
oxys	clpp	0.55701	0
oxys	trua	0.55701	0
dsra	kdgt	0.557	0
rybb	yjgr	0.557	0
ryhb	mutl	0.557	0
gcvb	ypha	0.55699	0
omrb	syd	0.55699	0
rpra	pqic	0.55699	0
rybb	ymgf	0.55699	0
chix	hscc	0.55698	0
omrb	psts	0.55697	0
fnrs	ydhf	0.55696	0
omra	paab	0.55696	0
ryhb	topb	0.55696	0
dsra	ydee	0.55695	0
mica	glrk	0.55695	0
ryhb	amib	0.55695	0
spf	ppib	0.55695	0
arcz	narq	0.55694	0
arcz	wece	0.55694	0
omrb	sdia	0.55694	0
omra	uspb	0.55693	0
rybb	yjhg	0.55693	0
rybb	zapc	0.55693	0
fnrs	thim	0.55692	0
glmz	lldr	0.55692	0
oxys	cysk	0.55692	0
rybb	amn	0.55692	0
rybb	nusb	0.55692	0
ryhb	yjcz	0.55691	0
spf	ypjf	0.55691	0
mica	emta	0.5569	0
chix	bira	0.55689	0
dsra	ydjx	0.55689	0
omra	thiq	0.55689	0
omra	ychj	0.55689	0
sgrs	rlue	0.55689	0
gcvb	ydhx	0.55688	0
oxys	caib	0.55688	0
rydc	yadi	0.55688	0
ryhb	yhet	0.55688	0
gcvb	hicb	0.55687	0
mica	prop	0.55687	0
rybb	tcyn	0.55687	0
arcz	torz	0.55686	0
micc	yddl	0.55686	0
rpra	yagm	0.55686	0
rybb	dut	0.55686	0
spf	yafz	0.55686	0
dsra	frlr	0.55685	0
dsra	rclb	0.55685	0
fnrs	oxyr	0.55685	0
omra	agar	0.55685	0
rybb	nuog	0.55685	0
omrb	sgcq	0.55684	0
omrb	tyna	0.55684	0
rybb	rplo	0.55684	0
dsra	norv	0.55683	0
dsra	ssue	0.55683	0
istr	nrdi	0.55683	0
mica	yjtd	0.55683	0
oxys	asma	0.55683	0
oxys	ybha	0.55683	0
rpra	nupc	0.55683	0
rybb	hns	0.55683	0
rybb	sgcc	0.55683	0
dsra	ribe	0.55682	0
gcvb	yjcz	0.55682	0
omrb	cdd	0.55682	0
omrb	opgb	0.55682	0
rpra	manx	0.55682	0
rydc	ybgc	0.55682	0
ryhb	gals	0.55682	0
spf	hyae	0.55682	0
dsra	aceb	0.55681	0
fnrs	ydir	0.55681	0
gcvb	degq	0.55681	0
mica	dham	0.55681	0
mica	fole	0.55681	0
omrb	mlac	0.55681	0
dsra	sfsb	0.5568	0
rpra	crcb	0.5568	0
rsex	rlmn	0.5568	0
arcz	ybhb	0.55679	0
dsra	rplm	0.55679	0
glmz	yebg	0.55679	0
mica	ccp	0.55679	0
rydc	yfcq	0.55679	0
ryhb	hiss	0.55679	0
spf	slya	0.55679	0
arcz	yhbw	0.55678	0
omra	livg	0.55678	0
omra	yfcj	0.55678	0
omrb	leud	0.55678	0
omrb	ymfa	0.55678	0
rpra	fucp	0.55678	0
rybb	ydgc	0.55678	0
sgrs	folk	0.55678	0
mica	psif	0.55677	0
omrb	glpe	0.55677	0
ryhb	ydcf	0.55677	0
ryhb	yihq	0.55677	0
dsra	yacc	0.55676	0
rybb	bame	0.55676	0
ryhb	iclr	0.55676	0
sgrs	ptsi	0.55676	1
spf	pal	0.55676	0
spf	trxc	0.55676	0
micc	ypjf	0.55675	0
rybb	alx	0.55675	0
mica	malt	0.55674	0
omrb	intd	0.55674	0
cyar	ydgk	0.55673	0
oxys	ymfj	0.55673	0
dsra	elbb	0.55672	0
fnrs	agai	0.55672	0
fnrs	yeiq	0.55672	0
gcvb	yebw	0.55672	0
oxys	cyod	0.55672	0
spf	accb	0.55672	0
fnrs	mltf	0.55671	0
sgrs	nudi	0.55671	0
sgrs	ular	0.55671	0
arcz	yqef	0.5567	0
dsra	metf	0.5567	0
dsra	nhab	0.5567	0
omrb	glgb	0.5567	0
ryhb	yjgr	0.5567	0
sgrs	citd	0.5567	0
chix	ampg	0.55668	0
gcvb	gntk	0.55668	0
glmz	yach	0.55668	0
rpra	ymgl	0.55668	0
ryhb	avta	0.55668	0
dsra	gard	0.55667	0
fnrs	appb	0.55667	0
micc	dgcm	0.55667	0
rybb	glda	0.55667	0
dsra	dnac	0.55666	0
dsra	hslu	0.55666	0
fnrs	fadl	0.55666	0
glmz	rpe	0.55666	0
mica	nrdd	0.55666	0
omra	ulab	0.55666	0
rpra	ebgc	0.55666	0
rpra	yqei	0.55666	0
ryhb	lon	0.55666	0
sgrs	yfir	0.55666	0
dsra	yfjp	0.55665	0
micc	sula	0.55665	0
omra	yjcz	0.55665	0
omra	ytfp	0.55665	0
omrb	yhbp	0.55665	0
oxys	yjaz	0.55665	0
rydc	clpb	0.55665	0
arcz	euta	0.55664	0
arcz	yihp	0.55664	0
dsra	rmuc	0.55664	0
dsra	yhah	0.55664	0
gcvb	ybaa	0.55664	0
glmz	yrda	0.55664	0
micc	yadc	0.55664	0
oxys	cheb	0.55664	0
oxys	yjgr	0.55664	0
rpra	yffb	0.55664	0
ryhb	abga	0.55664	0
dsra	nrdg	0.55663	0
dsra	dtpd	0.55662	0
micc	ypdb	0.55662	0
omrb	yodd	0.55662	0
rybb	yfjt	0.55662	0
sgrs	ivy	0.55662	0
dsra	lpta	0.55661	0
rybb	secm	0.55661	0
ryhb	spea	0.55661	0
sgrs	agai	0.55661	0
arcz	fsr	0.5566	0
dsra	yhdu	0.5566	0
gcvb	pgpa	0.5566	0
mica	ycdx	0.5566	0
ryhb	psta	0.5566	0
arcz	gcvh	0.55658	0
glmz	wzb	0.55658	0
omrb	dcrb	0.55658	0
oxys	yibt	0.55658	0
arcz	flig	0.55657	0
dsra	etp	0.55657	0
fnrs	frva	0.55657	0
omra	metk	0.55656	0
omrb	yfdt	0.55656	0
oxys	pqib	0.55656	0
gcvb	rpma	0.55655	0
omra	sseb	0.55655	0
omrb	ybha	0.55655	0
rybb	ybco	0.55655	0
ryhb	pare	0.55655	0
fnrs	fusa	0.55654	0
oxys	hint	0.55654	0
oxys	rclb	0.55654	0
rpra	yrai	0.55654	0
rybb	garl	0.55654	0
rybb	mota	0.55654	0
sgrs	grol	0.55654	0
glmz	gss	0.55653	0
istr	flgd	0.55653	0
omrb	kdui	0.55653	0
rpra	maop	0.55653	0
rpra	perr	0.55653	0
arcz	xapa	0.55652	0
chix	uidc	0.55652	0
fnrs	arnb	0.55652	0
fnrs	ycgb	0.55652	0
glmz	acrd	0.55652	0
omra	qorb	0.55652	0
rpra	nusg	0.55652	0
dsra	kate	0.5565	0
fnrs	gyrb	0.5565	0
omrb	agad	0.5565	0
glmz	nudk	0.55649	0
istr	frlc	0.55649	0
omrb	aaea	0.55649	0
rydc	tyrr	0.55649	0
ryhb	moda	0.55649	0
arcz	rtca	0.55648	0
glmz	cyoa	0.55648	0
glmz	feci	0.55648	0
ryhb	metb	0.55648	0
mica	ppha	0.55647	0
omra	kgtp	0.55647	0
omra	sapa	0.55647	0
omrb	yaii	0.55647	0
rybb	cyca	0.55647	0
omrb	gcvh	0.55646	0
omrb	yihf	0.55646	0
sgrs	flk	0.55646	0
mica	lsrd	0.55645	0
omrb	yffs	0.55645	0
ryhb	mrcb	0.55645	0
arcz	nirb	0.55644	0
arcz	pitb	0.55644	0
rybb	pret	0.55644	0
arcz	gutq	0.55643	0
fnrs	phnc	0.55643	0
glmz	gcvr	0.55643	0
oxys	ung	0.55643	0
ryhb	caid	0.55643	0
spf	cusf	0.55643	0
fnrs	cusr	0.55642	0
fnrs	metj	0.55642	0
gcvb	fada	0.55642	0
gcvb	yohj	0.55642	0
glmz	ulab	0.55642	0
oxys	atob	0.55642	0
sgrs	narj	0.55642	0
spf	yfbk	0.55642	0
dsra	ygam	0.55641	0
fnrs	hmp	0.55641	0
istr	gcvh	0.55641	0
omrb	yqia	0.55641	0
sgrs	uspf	0.55641	0
arcz	ynjf	0.5564	0
fnrs	galk	0.5564	0
rybb	roxa	0.5564	0
glmz	alse	0.55639	0
rybb	rplm	0.55639	0
arcz	mdtl	0.55638	0
omra	nuoe	0.55638	0
rybb	scpc	0.55638	0
arcz	yphe	0.55637	0
fnrs	sped	0.55637	0
fnrs	ycbv	0.55637	0
gcvb	gsia	0.55637	0
mica	galf	0.55637	0
omra	ygav	0.55637	0
oxys	ytjb	0.55637	0
rybb	elbb	0.55637	0
glmz	era	0.55636	0
glmz	yjhu	0.55636	0
mica	slma	0.55636	0
rybb	ogt	0.55636	0
ryhb	yrfg	0.55636	0
dsra	yfhh	0.55635	0
oxys	yihs	0.55635	0
rydc	hdha	0.55635	0
gcvb	yhhi	0.55634	0
glmz	cydx	0.55634	0
omrb	riba	0.55634	0
oxys	hyac	0.55634	0
